query_date,date_min,date_max,album_position,album_position_last_week,album_position_peak,album_artist,album_label,album_title,album_id,album_url,album_img_url,album_in_charts_weeks
2021-04-12,2021-04-09,2021-04-15,2,,2,Bosca,Freunde von Niemand,Solange es schlägt 2,hiphop-details-477034,https://www.offiziellecharts.de/hiphop-details-477034,/templates/gfktemplate/images/cover/477034_a.jpg,1
2021-04-12,2021-04-09,2021-04-15,3,,3,Zombiez,Walk This Way Records,Zatan lebt!,hiphop-details-475897,https://www.offiziellecharts.de/hiphop-details-475897,/templates/gfktemplate/images/cover/475897_a.jpg,1
2021-04-12,2021-04-09,2021-04-15,4,,4,Enemy,Chapter One,Stunde Null,hiphop-details-477037,https://www.offiziellecharts.de/hiphop-details-477037,/templates/gfktemplate/images/cover/477037_a.jpg,1
2021-04-12,2021-04-09,2021-04-15,5,1.0,1,Fler,Maskulin,Widder,hiphop-details-450030,https://www.offiziellecharts.de/hiphop-details-450030,/templates/gfktemplate/images/cover/450030_a.jpg,2
2021-04-12,2021-04-09,2021-04-15,6,4.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,40
2021-04-12,2021-04-09,2021-04-15,7,7.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,28
2021-04-12,2021-04-09,2021-04-15,8,5.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,36
2021-04-12,2021-04-09,2021-04-15,9,6.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,30
2021-04-12,2021-04-09,2021-04-15,10,,10,Majoe & Silva,Banger Musik,Lockdown,hiphop-details-446963,https://www.offiziellecharts.de/hiphop-details-446963,/templates/gfktemplate/images/cover/446963_a.jpg,1
2021-04-12,2021-04-09,2021-04-15,11,10.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,39
2021-04-12,2021-04-09,2021-04-15,12,8.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,76
2021-04-12,2021-04-09,2021-04-15,13,,2,Play69,Urban,Babylon II,hiphop-details-348598,https://www.offiziellecharts.de/hiphop-details-348598,/templates/gfktemplate/images/cover/348598_a.jpg,3
2021-04-12,2021-04-09,2021-04-15,14,2.0,2,NF,Capitol,Clouds (The Mixtape),hiphop-details-475326,https://www.offiziellecharts.de/hiphop-details-475326,/templates/gfktemplate/images/cover/475326_a.jpg,2
2021-04-12,2021-04-09,2021-04-15,15,9.0,1,Kool Savas,Sony Music / Essah Media GmbH,AGHORI,hiphop-details-473297,https://www.offiziellecharts.de/hiphop-details-473297,/templates/gfktemplate/images/cover/473297_a.jpg,7
2021-04-12,2021-04-09,2021-04-15,16,,16,Lil Tjay,Columbia,Destined 2 Win,hiphop-details-476764,https://www.offiziellecharts.de/hiphop-details-476764,/templates/gfktemplate/images/cover/476764_a.jpg,1
2021-04-12,2021-04-09,2021-04-15,17,16.0,1,Kontra K,BMG,Sie wollten Wasser doch kriegen Benzin,hiphop-details-378594,https://www.offiziellecharts.de/hiphop-details-378594,/templates/gfktemplate/images/cover/378594_a.jpg,79
2021-04-12,2021-04-09,2021-04-15,18,14.0,10,XXXTentacion,Caroline Records,?,hiphop-details-355009,https://www.offiziellecharts.de/hiphop-details-355009,/templates/gfktemplate/images/cover/355009_a.jpg,32
2021-04-12,2021-04-09,2021-04-15,19,12.0,1,Kitschkrieg,SoulForce Records / BMG,KitschKrieg,hiphop-details-423725,https://www.offiziellecharts.de/hiphop-details-423725,/templates/gfktemplate/images/cover/423725_a.jpg,35
2021-04-12,2021-04-09,2021-04-15,20,19.0,2,Post Malone,Republic Records,Hollywood's Bleeding,hiphop-details-3300022,https://www.offiziellecharts.de/hiphop-details-3300022,/templates/gfktemplate/images/cover/3300022_a.jpg,70
2021-04-19,2021-04-16,2021-04-22,1,,1,Chakuza,Mehr als Musik,Unter der Sonne / Monster in mir 2.0,hiphop-details-477387,https://www.offiziellecharts.de/hiphop-details-477387,/templates/gfktemplate/images/cover/477387_a.jpg,1
2021-04-19,2021-04-16,2021-04-22,2,6.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,41
2021-04-19,2021-04-16,2021-04-22,3,7.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,29
2021-04-19,2021-04-16,2021-04-22,4,9.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,31
2021-04-19,2021-04-16,2021-04-22,5,,1,Bonez MC & RAF Camora,Universal Domestic Vertigo,Palmen aus Plastik 2,hiphop-details-368739,https://www.offiziellecharts.de/hiphop-details-368739,/templates/gfktemplate/images/cover/368739_a.jpg,99
2021-04-19,2021-04-16,2021-04-22,6,8.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,37
2021-04-19,2021-04-16,2021-04-22,7,11.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,40
2021-04-19,2021-04-16,2021-04-22,8,5.0,1,Fler,Maskulin,Widder,hiphop-details-450030,https://www.offiziellecharts.de/hiphop-details-450030,/templates/gfktemplate/images/cover/450030_a.jpg,3
2021-04-19,2021-04-16,2021-04-22,9,12.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,77
2021-04-19,2021-04-16,2021-04-22,10,1.0,1,Sierra Kidd,TeamFuckSleep,NAOSU,hiphop-details-473943,https://www.offiziellecharts.de/hiphop-details-473943,/templates/gfktemplate/images/cover/473943_a.jpg,2
2021-04-19,2021-04-16,2021-04-22,11,15.0,1,Kool Savas,Sony Music / Essah Media GmbH,AGHORI,hiphop-details-473297,https://www.offiziellecharts.de/hiphop-details-473297,/templates/gfktemplate/images/cover/473297_a.jpg,8
2021-04-19,2021-04-16,2021-04-22,12,,1,Sido,Urban,Ich & keine Maske,hiphop-details-89475,https://www.offiziellecharts.de/hiphop-details-89475,/templates/gfktemplate/images/cover/89475_a.jpg,75
2021-04-19,2021-04-16,2021-04-22,13,18.0,10,XXXTentacion,Caroline Records,?,hiphop-details-355009,https://www.offiziellecharts.de/hiphop-details-355009,/templates/gfktemplate/images/cover/355009_a.jpg,33
2021-04-19,2021-04-16,2021-04-22,14,17.0,1,Kontra K,BMG,Sie wollten Wasser doch kriegen Benzin,hiphop-details-378594,https://www.offiziellecharts.de/hiphop-details-378594,/templates/gfktemplate/images/cover/378594_a.jpg,80
2021-04-19,2021-04-16,2021-04-22,15,,1,Shindy,Sony Music / Friends With Money,Drama,hiphop-details-378601,https://www.offiziellecharts.de/hiphop-details-378601,/templates/gfktemplate/images/cover/378601_a.jpg,63
2021-04-19,2021-04-16,2021-04-22,16,19.0,1,Kitschkrieg,SoulForce Records / BMG,KitschKrieg,hiphop-details-423725,https://www.offiziellecharts.de/hiphop-details-423725,/templates/gfktemplate/images/cover/423725_a.jpg,36
2021-04-19,2021-04-16,2021-04-22,17,,1,Travis Scott,Epic,Astroworld,hiphop-details-365635,https://www.offiziellecharts.de/hiphop-details-365635,/templates/gfktemplate/images/cover/365635_a.jpg,47
2021-04-19,2021-04-16,2021-04-22,18,,1,Capital Bra,Urban,CB7,hiphop-details-430046,https://www.offiziellecharts.de/hiphop-details-430046,/templates/gfktemplate/images/cover/430046_a.jpg,29
2021-04-19,2021-04-16,2021-04-22,19,,4,Lil Peep,Columbia,"Come Over When You're Sober, Pt. 2",hiphop-details-372987,https://www.offiziellecharts.de/hiphop-details-372987,/templates/gfktemplate/images/cover/372987_a.jpg,11
2021-04-19,2021-04-16,2021-04-22,20,20.0,2,Post Malone,Republic Records,Hollywood's Bleeding,hiphop-details-3300022,https://www.offiziellecharts.de/hiphop-details-3300022,/templates/gfktemplate/images/cover/3300022_a.jpg,71
2021-04-26,2021-04-23,2021-04-29,1,,1,Edo Saiya,Recordjet,X6,hiphop-details-477743,https://www.offiziellecharts.de/hiphop-details-477743,/templates/gfktemplate/images/cover/477743_a.jpg,1
2021-04-26,2021-04-23,2021-04-29,2,,2,Mädness,Mädness,Mäd Löve,hiphop-details-476502,https://www.offiziellecharts.de/hiphop-details-476502,/templates/gfktemplate/images/cover/476502_a.jpg,1
2021-04-26,2021-04-23,2021-04-29,3,,3,"Young Stoner Life, Young Thug & Gunna",300 Entertainment,Slime Language 2,hiphop-details-477517,https://www.offiziellecharts.de/hiphop-details-477517,/templates/gfktemplate/images/cover/477517_a.jpg,1
2021-04-26,2021-04-23,2021-04-29,4,2.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,42
2021-04-26,2021-04-23,2021-04-29,5,,5,Jack Orsen,Embassy of Music,Rap Roboter,hiphop-details-477458,https://www.offiziellecharts.de/hiphop-details-477458,/templates/gfktemplate/images/cover/477458_a.jpg,1
2021-04-26,2021-04-23,2021-04-29,6,4.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,32
2021-04-26,2021-04-23,2021-04-29,7,5.0,1,Bonez MC & RAF Camora,Universal Domestic Vertigo,Palmen aus Plastik 2,hiphop-details-368739,https://www.offiziellecharts.de/hiphop-details-368739,/templates/gfktemplate/images/cover/368739_a.jpg,100
2021-04-26,2021-04-23,2021-04-29,8,6.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,38
2021-04-26,2021-04-23,2021-04-29,9,3.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,30
2021-04-26,2021-04-23,2021-04-29,10,7.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,41
2021-04-26,2021-04-23,2021-04-29,11,19.0,4,Lil Peep,Columbia,"Come Over When You're Sober, Pt. 2",hiphop-details-372987,https://www.offiziellecharts.de/hiphop-details-372987,/templates/gfktemplate/images/cover/372987_a.jpg,12
2021-04-26,2021-04-23,2021-04-29,12,9.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,78
2021-04-26,2021-04-23,2021-04-29,13,,13,TJ_babybrain,Space Music,Emotional_Breakdowns,hiphop-details-477753,https://www.offiziellecharts.de/hiphop-details-477753,/templates/gfktemplate/images/cover/477753_a.jpg,1
2021-04-26,2021-04-23,2021-04-29,14,8.0,1,Fler,Maskulin,Widder,hiphop-details-450030,https://www.offiziellecharts.de/hiphop-details-450030,/templates/gfktemplate/images/cover/450030_a.jpg,4
2021-04-26,2021-04-23,2021-04-29,15,16.0,1,Kitschkrieg,SoulForce Records / BMG,KitschKrieg,hiphop-details-423725,https://www.offiziellecharts.de/hiphop-details-423725,/templates/gfktemplate/images/cover/423725_a.jpg,37
2021-04-26,2021-04-23,2021-04-29,16,13.0,10,XXXTentacion,Caroline Records,?,hiphop-details-355009,https://www.offiziellecharts.de/hiphop-details-355009,/templates/gfktemplate/images/cover/355009_a.jpg,34
2021-04-26,2021-04-23,2021-04-29,17,11.0,1,Kool Savas,Sony Music / Essah Media GmbH,AGHORI,hiphop-details-473297,https://www.offiziellecharts.de/hiphop-details-473297,/templates/gfktemplate/images/cover/473297_a.jpg,9
2021-04-26,2021-04-23,2021-04-29,18,12.0,1,Sido,Urban,Ich & keine Maske,hiphop-details-89475,https://www.offiziellecharts.de/hiphop-details-89475,/templates/gfktemplate/images/cover/89475_a.jpg,76
2021-04-26,2021-04-23,2021-04-29,19,15.0,1,Shindy,Sony Music / Friends With Money,Drama,hiphop-details-378601,https://www.offiziellecharts.de/hiphop-details-378601,/templates/gfktemplate/images/cover/378601_a.jpg,64
2021-04-26,2021-04-23,2021-04-29,20,,20,Mois & Maestro,Keller GmbH,FML,hiphop-details-477755,https://www.offiziellecharts.de/hiphop-details-477755,/templates/gfktemplate/images/cover/477755_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,1,,1,Samra,Urban,Rohdiamant,hiphop-details-476798,https://www.offiziellecharts.de/hiphop-details-476798,/templates/gfktemplate/images/cover/476798_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,2,,2,Animus,Ersguterjunge,Beastmode 4 - Kamikaze Samurai,hiphop-details-478099,https://www.offiziellecharts.de/hiphop-details-478099,/templates/gfktemplate/images/cover/478099_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,3,,3,M.I.K.I & Authentic,Malochermusik,MalocherMusik - Sampler Vol. 1,hiphop-details-478104,https://www.offiziellecharts.de/hiphop-details-478104,/templates/gfktemplate/images/cover/478104_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,4,,4,BRKN,sweet,Drama,hiphop-details-477602,https://www.offiziellecharts.de/hiphop-details-477602,/templates/gfktemplate/images/cover/477602_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,5,,5,Silla,Major Movez,Unsterblich,hiphop-details-473616,https://www.offiziellecharts.de/hiphop-details-473616,/templates/gfktemplate/images/cover/473616_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,6,,6,Miksu / Macloud,Futura,Futura,hiphop-details-478106,https://www.offiziellecharts.de/hiphop-details-478106,/templates/gfktemplate/images/cover/478106_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,7,,7,Kwam.E,Deluxeboxen.de,Der echte Norden,hiphop-details-478105,https://www.offiziellecharts.de/hiphop-details-478105,/templates/gfktemplate/images/cover/478105_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,8,,8,Trippie Boi,Deluxeboxen.de,Rock Boi,hiphop-details-478107,https://www.offiziellecharts.de/hiphop-details-478107,/templates/gfktemplate/images/cover/478107_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,9,4.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,43
2021-05-03,2021-04-30,2021-05-06,10,7.0,1,Bonez MC & RAF Camora,Universal Domestic Vertigo,Palmen aus Plastik 2,hiphop-details-368739,https://www.offiziellecharts.de/hiphop-details-368739,/templates/gfktemplate/images/cover/368739_a.jpg,101
2021-05-03,2021-04-30,2021-05-06,11,6.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,33
2021-05-03,2021-04-30,2021-05-06,12,8.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,39
2021-05-03,2021-04-30,2021-05-06,13,10.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,42
2021-05-03,2021-04-30,2021-05-06,14,,14,Lugatti & 9ine,GOLD LEAGUE,So wie gehabt,hiphop-details-477732,https://www.offiziellecharts.de/hiphop-details-477732,/templates/gfktemplate/images/cover/477732_a.jpg,1
2021-05-03,2021-04-30,2021-05-06,15,9.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,31
2021-05-03,2021-04-30,2021-05-06,16,12.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,79
2021-05-03,2021-04-30,2021-05-06,17,,3,Mac Miller,Warner Music International,Circles,hiphop-details-399385,https://www.offiziellecharts.de/hiphop-details-399385,/templates/gfktemplate/images/cover/399385_a.jpg,5
2021-05-03,2021-04-30,2021-05-06,18,16.0,10,XXXTentacion,Caroline Records,?,hiphop-details-355009,https://www.offiziellecharts.de/hiphop-details-355009,/templates/gfktemplate/images/cover/355009_a.jpg,35
2021-05-03,2021-04-30,2021-05-06,19,15.0,1,Kitschkrieg,SoulForce Records / BMG,KitschKrieg,hiphop-details-423725,https://www.offiziellecharts.de/hiphop-details-423725,/templates/gfktemplate/images/cover/423725_a.jpg,38
2021-05-03,2021-04-30,2021-05-06,20,3.0,3,"Young Stoner Life, Young Thug & Gunna",300 Entertainment,Slime Language 2,hiphop-details-477517,https://www.offiziellecharts.de/hiphop-details-477517,/templates/gfktemplate/images/cover/477517_a.jpg,2
2021-05-10,2021-05-07,2021-05-13,1,,1,Ufo361,Stay High,Stay High,hiphop-details-478442,https://www.offiziellecharts.de/hiphop-details-478442,/templates/gfktemplate/images/cover/478442_a.jpg,1
2021-05-10,2021-05-07,2021-05-13,2,,2,Cro,Urban,Trip,hiphop-details-477219,https://www.offiziellecharts.de/hiphop-details-477219,/templates/gfktemplate/images/cover/477219_a.jpg,1
2021-05-10,2021-05-07,2021-05-13,3,,3,Haftbefehl,Urban,Das schwarze Album,hiphop-details-476268,https://www.offiziellecharts.de/hiphop-details-476268,/templates/gfktemplate/images/cover/476268_a.jpg,1
2021-05-10,2021-05-07,2021-05-13,4,,4,Haze,Alte Schule,TagMond,hiphop-details-2000204,https://www.offiziellecharts.de/hiphop-details-2000204,/templates/gfktemplate/images/cover/2000204_a.jpg,1
2021-05-10,2021-05-07,2021-05-13,5,,5,Jamule,Life Is Pain,Sold,hiphop-details-474706,https://www.offiziellecharts.de/hiphop-details-474706,/templates/gfktemplate/images/cover/474706_a.jpg,1
2021-05-10,2021-05-07,2021-05-13,6,1.0,1,Samra,Urban,Rohdiamant,hiphop-details-476798,https://www.offiziellecharts.de/hiphop-details-476798,/templates/gfktemplate/images/cover/476798_a.jpg,2
2021-05-10,2021-05-07,2021-05-13,7,,7,Donato,VinDig,Anarco,hiphop-details-477674,https://www.offiziellecharts.de/hiphop-details-477674,/templates/gfktemplate/images/cover/477674_a.jpg,1
2021-05-10,2021-05-07,2021-05-13,8,,8,DJ Khaled,Epic,Khaled Khaled,hiphop-details-478299,https://www.offiziellecharts.de/hiphop-details-478299,/templates/gfktemplate/images/cover/478299_a.jpg,1
2021-05-10,2021-05-07,2021-05-13,9,,9,Takt32,Kiezkunst,Demut und Größenwahn,hiphop-details-478530,https://www.offiziellecharts.de/hiphop-details-478530,/templates/gfktemplate/images/cover/478530_a.jpg,1
2021-05-10,2021-05-07,2021-05-13,10,9.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,44
2021-05-10,2021-05-07,2021-05-13,11,11.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,34
2021-05-10,2021-05-07,2021-05-13,12,12.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,40
2021-05-10,2021-05-07,2021-05-13,13,10.0,1,Bonez MC & RAF Camora,Universal Domestic Vertigo,Palmen aus Plastik 2,hiphop-details-368739,https://www.offiziellecharts.de/hiphop-details-368739,/templates/gfktemplate/images/cover/368739_a.jpg,102
2021-05-10,2021-05-07,2021-05-13,14,15.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,32
2021-05-10,2021-05-07,2021-05-13,15,13.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,43
2021-05-10,2021-05-07,2021-05-13,16,18.0,10,XXXTentacion,Caroline Records,?,hiphop-details-355009,https://www.offiziellecharts.de/hiphop-details-355009,/templates/gfktemplate/images/cover/355009_a.jpg,36
2021-05-10,2021-05-07,2021-05-13,17,16.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,80
2021-05-10,2021-05-07,2021-05-13,18,6.0,6,Miksu / Macloud,Futura,Futura,hiphop-details-478106,https://www.offiziellecharts.de/hiphop-details-478106,/templates/gfktemplate/images/cover/478106_a.jpg,2
2021-05-10,2021-05-07,2021-05-13,19,,19,Bushido prod. Sonny Black & Saad,Urban,Carlo Cokxxx Nutten II,hiphop-details-17031,https://www.offiziellecharts.de/hiphop-details-17031,/templates/gfktemplate/images/cover/17031_a.jpg,1
2021-05-10,2021-05-07,2021-05-13,20,19.0,1,Kitschkrieg,SoulForce Records / BMG,KitschKrieg,hiphop-details-423725,https://www.offiziellecharts.de/hiphop-details-423725,/templates/gfktemplate/images/cover/423725_a.jpg,39
2021-05-17,2021-05-14,2021-05-20,1,,1,Fatoni & Edgar Wasser,Lol Records,Delirium,hiphop-details-478856,https://www.offiziellecharts.de/hiphop-details-478856,/templates/gfktemplate/images/cover/478856_a.jpg,1
2021-05-17,2021-05-14,2021-05-20,2,2.0,2,Cro,Urban,Trip,hiphop-details-477219,https://www.offiziellecharts.de/hiphop-details-477219,/templates/gfktemplate/images/cover/477219_a.jpg,2
2021-05-17,2021-05-14,2021-05-20,3,1.0,1,Ufo361,Stay High,Stay High,hiphop-details-478442,https://www.offiziellecharts.de/hiphop-details-478442,/templates/gfktemplate/images/cover/478442_a.jpg,2
2021-05-17,2021-05-14,2021-05-20,4,3.0,3,Haftbefehl,Urban,Das schwarze Album,hiphop-details-476268,https://www.offiziellecharts.de/hiphop-details-476268,/templates/gfktemplate/images/cover/476268_a.jpg,2
2021-05-17,2021-05-14,2021-05-20,5,5.0,5,Jamule,Life Is Pain,Sold,hiphop-details-474706,https://www.offiziellecharts.de/hiphop-details-474706,/templates/gfktemplate/images/cover/474706_a.jpg,2
2021-05-17,2021-05-14,2021-05-20,6,6.0,1,Samra,Urban,Rohdiamant,hiphop-details-476798,https://www.offiziellecharts.de/hiphop-details-476798,/templates/gfktemplate/images/cover/476798_a.jpg,3
2021-05-17,2021-05-14,2021-05-20,7,10.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,45
2021-05-17,2021-05-14,2021-05-20,8,13.0,1,Bonez MC & RAF Camora,Universal Domestic Vertigo,Palmen aus Plastik 2,hiphop-details-368739,https://www.offiziellecharts.de/hiphop-details-368739,/templates/gfktemplate/images/cover/368739_a.jpg,103
2021-05-17,2021-05-14,2021-05-20,9,11.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,35
2021-05-17,2021-05-14,2021-05-20,10,12.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,41
2021-05-17,2021-05-14,2021-05-20,11,15.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,44
2021-05-17,2021-05-14,2021-05-20,12,17.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,81
2021-05-17,2021-05-14,2021-05-20,13,14.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,33
2021-05-17,2021-05-14,2021-05-20,14,8.0,8,DJ Khaled,Epic,Khaled Khaled,hiphop-details-478299,https://www.offiziellecharts.de/hiphop-details-478299,/templates/gfktemplate/images/cover/478299_a.jpg,2
2021-05-17,2021-05-14,2021-05-20,15,4.0,4,Haze,Alte Schule,TagMond,hiphop-details-2000204,https://www.offiziellecharts.de/hiphop-details-2000204,/templates/gfktemplate/images/cover/2000204_a.jpg,2
2021-05-17,2021-05-14,2021-05-20,16,16.0,10,XXXTentacion,Caroline Records,?,hiphop-details-355009,https://www.offiziellecharts.de/hiphop-details-355009,/templates/gfktemplate/images/cover/355009_a.jpg,37
2021-05-17,2021-05-14,2021-05-20,17,20.0,1,Kitschkrieg,SoulForce Records / BMG,KitschKrieg,hiphop-details-423725,https://www.offiziellecharts.de/hiphop-details-423725,/templates/gfktemplate/images/cover/423725_a.jpg,40
2021-05-17,2021-05-14,2021-05-20,18,,18,Ashnikko,Parlophone Label Group,Demidevil,hiphop-details-443859,https://www.offiziellecharts.de/hiphop-details-443859,/templates/gfktemplate/images/cover/443859_a.jpg,1
2021-05-17,2021-05-14,2021-05-20,19,,1,Sido,Urban,Ich & keine Maske,hiphop-details-89475,https://www.offiziellecharts.de/hiphop-details-89475,/templates/gfktemplate/images/cover/89475_a.jpg,77
2021-05-17,2021-05-14,2021-05-20,20,18.0,6,Miksu / Macloud,Futura,Futura,hiphop-details-478106,https://www.offiziellecharts.de/hiphop-details-478106,/templates/gfktemplate/images/cover/478106_a.jpg,3
2021-05-24,2021-05-21,2021-05-27,1,,1,187 Strassenbande,187 Strassenbande,Sampler 5,hiphop-details-478490,https://www.offiziellecharts.de/hiphop-details-478490,/templates/gfktemplate/images/cover/478490_a.jpg,1
2021-05-24,2021-05-21,2021-05-27,2,,2,PTK,Bombenprodukt,Kreuzberg & Gomorrha,hiphop-details-479290,https://www.offiziellecharts.de/hiphop-details-479290,/templates/gfktemplate/images/cover/479290_a.jpg,1
2021-05-24,2021-05-21,2021-05-27,3,,3,J. Cole,"Dreamville, Inc.",The Off-Season,hiphop-details-479165,https://www.offiziellecharts.de/hiphop-details-479165,/templates/gfktemplate/images/cover/479165_a.jpg,1
2021-05-24,2021-05-21,2021-05-27,4,2.0,2,Cro,Urban,Trip,hiphop-details-477219,https://www.offiziellecharts.de/hiphop-details-477219,/templates/gfktemplate/images/cover/477219_a.jpg,3
2021-05-24,2021-05-21,2021-05-27,5,,1,Eminem,Interscope,Music To Be Murdered By,hiphop-details-3300225,https://www.offiziellecharts.de/hiphop-details-3300225,/templates/gfktemplate/images/cover/3300225_a.jpg,25
